(-626, 32)
(844, -876)
(308, 356)
(755, -313)
(652, 775)
(624, -797)
(939, 542)
(742, 656)
(303, -723)
(-347, -143)
(-338, 714)
(946, 477)
(-445, 809)
(119, -352)
(-638, -18)
(-569, -850)
(434, 381)
(571, 707)
(231, -636)
(740, -342)
(33, 134)
(-654, -621)
(966, -588)
(-160, -792)
(166, 366)
(478, -621)
(726, 622)
(750, -564)
(-231, 119)
(-912, 2)
(436, -198)
(57, -625)
(-106, -263)
(-285, 418)
(558, 45)
(60, -531)
(-353, 304)
(-423, -401)
(912, 488)
(764, -578)
(-74, -615)
(-771, -89)
(668, 509)
(448, -835)
(310, 976)
(-399, 917)
(-910, -458)
(-960, 750)
(940, 84)
(888, 416)
(151, 143)
(-979, -564)
(-235, 845)
(-727, 281)
(613, 514)
(-920, 770)
(-22, -404)
(-43, -891)
(-331, -890)
(264, 949)
(-979, 820)
(-530, 239)
(758, 514)
(824, 253)
(983, 370)
(743, 171)
(649, 244)
(506, -163)
(771, 891)
(923, 929)
(-602, 644)
(-495, 667)
(874, 853)
(394, 394)
(-724, 537)
(-203, -102)
(107, -892)
(-10, -827)
(-729, -210)
(-893, 479)
(155, -610)
(-124, -990)
(270, 475)
(198, 265)
(283, -337)
(74, 302)
(520, 760)
(742, -555)
(-929, -262)
(-899, 753)
(-542, 229)
(-513, -447)
(505, -925)
(-283, -301)
(537, -230)
(934, -132)
(298, -828)
(-772, -851)
(124, -301)
(-719, -517)
(773, -526)
(356, -921)
(87, 295)
(823, -165)
(-826, 196)
(-878, -978)
(164, -599)
(569, 985)
(751, -10)
(739, 486)
(724, 255)
(-720, -565)
(467, 859)
(982, -758)
(-986, -783)
(-339, -225)
(-316, -760)
(-989, -975)
(497, -439)
(939, 945)
(682, 667)
(130, 682)
(-620, -13)
(-453, 406)
(350, -79)
(-544, -689)
(942, -982)
(140, 0)
(914, -902)
(-34, 419)
(747, 959)
(-323, -198)
(51, 495)
(913, 656)
(366, -436)
(-214, 737)
(-771, -276)
(-918, -852)
(-315, 88)
(-852, -736)
(-355, 990)
(-150, -27)
(421, 879)
(118, -87)
(-408, 923)
(-449, 828)
(-62, 186)
(312, -46)
(-382, -108)
(-900, -591)
(962, 330)
(397, -995)
(330, 207)
(-634, -442)
(-693, -77)
(-210, 853)
(188, -862)
(-734, -291)
(199, -724)
(511, -718)
(-860, -861)
(55, 673)
(317, 684)
(-92, 202)
(460, 219)
(-209, 302)
(-865, -274)
(-518, 857)
(-373, -143)
(453, -931)
(-321, 272)
(-459, -587)
(-393, 378)
(684, -888)
(-704, 338)
(-98, 709)
(386, 205)
(-359, -241)
(-464, 465)
(-623, 457)
(-900, -92)
(-80, -897)
(748, 783)
(-733, 691)
(-373, 451)
(47, -355)
(-501, -575)
(586, -265)
(974, -440)
(-505, 544)
(-597, -547)
(-756, 508)
(331, 624)
(-285, -470)
(476, -40)
(-84, -582)
(-871, -957)
(-846, -1)
(613, -481)
(-169, 673)
(953, -563)
(734, -654)
(-716, 631)
(188, -735)
(677, -370)
(775, -946)
(58, 347)
(-550, 440)
(655, -176)
(832, -388)
(-946, 720)
(-781, -75)
(324, -130)
(424, -242)
(917, -741)
(-58, -284)
(86, 68)
(-864, 122)
(426, 42)
(149, 705)
(790, -611)
(-935, -204)
(332, 652)
(-520, -57)
(700, -458)
(-908, 854)
(528, 611)
(189, 820)
(271, -192)
(947, 393)
(158, -540)
(397, 962)
(-393, 38)
(-443, 106)
(751, -839)
(777, -880)
(-63, -250)
(642, -62)
(-994, -21)
(928, 854)
(971, -288)
(-957, 866)
(305, -488)
(152, -709)
(476, 957)
(-246, 336)
(573, -969)
(-138, -246)
(942, 617)
(137, 399)
(574, -208)
(-656, -463)
(666, 504)
(295, -912)
(-742, 490)
(-887, 643)
(-872, 848)
(-921, 65)
(-752, -488)
(570, -267)
(995, 112)
(-287, 96)
(73, 155)
(-796, 118)
(-392, 283)
(-499, 366)
(-744, -515)
(-946, -945)
(-684, -427)
(601, 200)
(-160, -27)
(663, 139)
(482, 928)
(-659, 212)
(-521, -393)
(-747, -905)
(-457, -734)
(54, 430)
(674, 616)
(335, -255)
(957, 861)
(-93, -576)
(260, -518)
(501, -558)
(386, 777)
(-298, 997)
(761, -591)
(-394, -240)
(984, 780)
(119, -546)
(692, 900)
(-929, 742)
(-879, 625)
(-602, -995)
(-576, 613)
(-455, -537)
(416, 152)
(902, -664)
(710, -833)
(-363, 241)
(-594, 86)
(-422, -115)
(-528, -951)
(-45, 241)
(725, -35)
(753, -135)
(955, 292)
(-830, 798)
(130, 117)
(-722, -432)
(-156, 90)
(-657, -781)
(237, -924)
(-533, 999)
(-556, -987)
(230, 375)
(304, 385)
(823, 369)
(-459, 985)
(799, -139)
(-73, -833)
(-971, -511)
(17, 687)
(683, -991)
(992, -602)
(169, -390)
(-151, 554)
(795, 556)
(736, -702)
(669, -263)
(-425, 26)
(830, 250)
(-724, 733)
(-78, -34)
(-158, 220)
(-110, 174)
(-561, -932)
(-917, 878)
(-884, -316)
(943, 91)
(-731, 369)
(9, 533)
(187, -601)
(358, -404)
(42, -631)
(814, -908)
(-456, -303)
(229, 356)
(-845, 121)
(-977, -373)
(229, 243)
(-273, 234)
(-272, -255)
(-199, 136)
(-716, 775)
(195, -415)
(-718, 178)
(-774, 312)
(-631, 728)
(-775, 512)
(336, -643)
(-908, -888)
(676, 445)
(-570, 374)
(281, -266)
(217, -352)
(-274, -898)
(151, -670)
(378, 543)
(-281, 456)
(158, -956)
(809, 211)
(232, 734)
(265, 669)
(-901, 675)
(-846, -491)
(599, -16)
(-265, -852)
(-758, 568)
(102, 775)
(-132, -292)
(308, 89)
(-798, -29)
(-574, 206)
(78, 469)
(423, 164)
(-721, -636)
(997, 720)
(816, 717)
(-389, 731)
(206, -775)
(813, -694)
(-144, 261)
(659, -861)
(-991, -313)
(-453, 930)
(-123, 393)
(93, -313)
(555, 230)
(-167, 797)
(-879, -930)
(449, -738)
(-94, -908)
(-981, -748)
(348, 86)
(316, -800)
(-921, 542)
(616, 110)
(917, -380)
(621, -595)
(304, 695)
(165, -293)
(-620, 109)
(137, -725)
(394, -970)
(-248, 452)
(399, -176)
(-313, 464)
(-681, -731)
(-99, -820)
(377, -911)
(-975, -982)
(592, -215)
(58, -904)
(624, 553)
(866, 940)
(-439, 205)
(-589, 579)
(-568, -588)
(-956, -302)
(219, -630)
(255, 666)
(890, 18)
(274, 739)
(-374, 315)
(647, -523)
(807, -225)
(-503, 536)
(-457, 434)
(-442, 386)
(595, -259)
(-723, 201)
(-613, -506)
(263, -774)
(443, -156)
(236, 225)
(-893, 667)
(189, 309)
(-340, -862)
(3, -645)
(-930, 229)
(-50, -445)
(518, 1)
(636, -827)
(580, 112)
(792, -474)
(466, -304)
(-972, 400)
(-885, -44)
(185, -364)
(41, -796)
(-769, -530)
(887, -171)
(-230, -651)
(353, -247)
(216, 415)
(-165, -718)
(406, 631)
(482, -57)
(-985, -410)
(636, 906)
(-467, 468)
(-362, 888)
(-268, -707)
(-143, -957)
(585, 714)
(-555, -702)
(-589, 806)
(-172, 827)
(664, -912)
(188, 897)
(211, -98)
(354, -780)
(-772, -427)
(-618, -896)
(-103, 350)
(-140, 190)
(990, -957)
(-481, 387)
(-905, -526)
(67, 714)
(781, -619)
(335, 206)
(304, 280)
(815, 770)
(580, 885)
(-552, -43)
(136, -782)
(115, 957)
(-543, -745)
(-267, -172)
(767, -911)
(-954, -54)
(-356, 947)
(269, 992)
(-940, -837)
(-406, 387)
(467, 179)
(216, -964)
(356, -970)
(37, 470)
(357, -612)
(-520, -947)
(395, -775)
(967, 772)
(-323, -587)
(503, -694)
(-647, 176)
(-432, 589)
(-413, 211)
(43, 870)
(464, -499)
(239, 381)
(670, -626)
(295, -811)
(208, 201)
(161, -477)
(-451, 259)
(-814, -68)
(-456, 788)
(927, -990)
(225, -4)
(226, 86)
(152, 886)
(-188, -713)
(-641, 186)
(739, -312)
(184, 336)
(812, -138)
(-785, -439)
(-158, 114)
(472, 361)
(22, -125)
(516, 406)
(17, -659)
(693, -186)
(487, -725)
(-92, -981)
(628, -915)
(-544, 60)
(104, 784)
(-713, -982)
(236, -752)
(788, 518)
(688, -702)
(692, 766)
(-934, -427)
(1, -583)
(796, -102)
(-989, 709)
(-531, 920)
(409, 793)
(-580, 130)
(-790, 919)
(741, -904)
(879, -726)
(144, 721)
(-679, -370)
(-857, 624)
(690, 689)
(-134, -602)
(912, 50)
(479, 394)
(673, -969)
(690, 960)
(-731, -749)
(-925, -414)
(111, 839)
(89, -706)
(12, -592)
(-474, 802)
(-621, 506)
(938, -538)
(-625, 195)
(42, -204)
(794, 571)
(-478, 563)
(-126, -388)
(768, -263)
(661, -463)
(117, 499)
(-410, -957)
(900, 414)
(-24, 235)
(-752, 338)
(-202, 824)
(988, -721)
(-215, 298)
(-773, 411)
(163, -880)
(-769, -220)
(-354, 764)
(-932, 834)
(-771, -606)
(-837, 852)
(206, -647)
(-619, -407)
(435, 256)
(537, 23)
(-664, -534)
(356, -116)
(374, -12)
(-201, -987)
(-176, 426)
(425, 839)
(536, 523)
(969, -729)
(-912, -971)
(-291, 337)
(239, 183)
(307, -663)
(-100, 904)
(859, -966)
(-995, 948)
(598, 464)
(-422, 767)
(378, -701)
(-924, 554)
(-584, -595)
(-356, -935)
(41, -797)
(-680, 208)
(220, -229)
(406, -917)
(497, 233)
(243, -784)
(-375, -103)
(-545, -968)
(-320, -99)
(338, 292)
(709, -397)
(-453, 163)
(-906, 899)
(485, -135)
(698, 782)
(-160, 453)
(-381, 969)
(-343, 149)
(-103, -771)
(977, -108)
(893, 161)
(-381, 281)
(-807, -391)
(981, -87)
(909, 629)
(888, 306)
(6, 1)
(-555, 6)
(906, 636)
(642, 308)
(-971, 908)
(-19, -939)
(-834, 937)
(-161, -535)
(607, 169)
(-574, -542)
(-185, 192)
(-754, 322)
(104, -323)
(761, 476)
(-773, 585)
(619, 78)
(127, 307)
(-770, 21)
(-858, -694)
(-245, -838)
(-67, -9)
(-368, 253)
(85, 59)
(648, -102)
(892, 333)
(-728, -888)
(-796, -732)
(468, 545)
(-656, -307)
(-475, 315)
(-884, 139)
(-409, 501)
(708, -862)
(-482, 843)
(866, 239)
(-581, 957)
(-803, 197)
(-116, -542)
(603, 764)
(-805, -205)
(-20, -191)
(-920, 304)
(75, 156)
(-444, 18)
(-845, 396)
(-771, 111)
(-464, -765)
(-952, -505)
(-625, -537)
(985, 61)
(184, -502)
(324, 325)
(-515, -344)
(-625, -166)
(-290, 779)
(-747, 583)
(-980, 670)
(-892, -105)
(-927, 893)
(673, -227)
(906, 934)
(325, 539)
(-892, 463)
(-994, -261)
(239, -510)
(264, 756)
(48, 580)
(470, -648)
(-534, 973)
(817, 433)
(-420, -546)
(101, -250)
(834, -895)
(465, -50)
(-465, 730)
(-667, -583)
(-535, 622)
(-457, -306)
(-201, 635)
(339, 898)
(893, 51)
(346, 547)
(565, -393)
(-123, -562)
(-579, 238)
(24, 867)
(515, 578)
(-142, 322)
(156, 58)
(752, 23)
(-959, 586)
(369, 227)
(64, -797)
(160, 998)
(-901, 854)
(-629, 354)
(-99, 484)
(-515, -876)
(-196, -973)
(-197, -359)
(-625, 536)
(-568, 476)
(367, -290)
(-678, 840)
(380, 359)
(220, -45)
(-526, -10)
(390, 758)
(-332, -393)
(779, -378)
(705, -913)
(958, 430)
(794, -978)
(589, 299)
(-900, -188)
(454, -463)
(-296, -45)
(130, -9)
(473, -6)
(308, -156)
(801, 363)
(417, -839)
(-425, 529)
(750, 947)
(849, -792)
(605, -598)
(-297, -766)
(84, 123)
(568, -328)
(-868, 538)
(864, 153)
(-806, 575)
(265, 99)
(381, -298)
(87, 483)
(487, 846)
(361, 79)
(-663, 420)
(0, -203)
(-995, 714)
(151, -410)
(-782, 249)
(250, 710)
(-61, -669)
(672, -394)
(-455, 8)
(887, 658)
(-737, -77)
(8, -905)
(650, 125)
(-687, 964)
(720, -190)
(-109, -189)
(-925, 170)
(878, -158)
(881, -934)
(959, 802)
(848, 74)
(-249, 504)
(517, -420)
(507, -959)
(120, 114)
(-851, 50)
(989, 828)
(-904, -897)
(-871, -833)
(532, -721)
(900, -868)
(859, -714)
(-29, -705)
(-135, 111)
(734, -296)
(871, 118)
(-847, -805)
(-452, -236)
(-304, -745)
(-583, -372)
(411, -456)
(-877, -636)
(-504, -531)
(-473, 327)
(-238, -211)
(339, -855)
(290, 118)
(610, -703)
(-732, 421)
(702, 899)
(513, -879)
(-436, -700)
(495, -740)
(97, 858)
(830, -674)
(-814, -669)
(-865, 805)
(-417, 643)
(923, 306)
(251, -474)
(768, 177)
(-29, 478)
(356, -41)
(114, -170)
(255, -300)
(274, -701)
(-777, -790)
(-833, 353)
(-289, 660)
(649, 956)
(834, -421)
(-972, -182)
(568, -729)
(912, 138)
(-865, -62)
(791, -982)
(-327, 406)
(240, 215)
(111, -782)
(205, 703)
(-78, -892)
(162, -358)
(891, 364)
(-875, -211)
(392, 443)
(-565, 94)
(777, -657)
(-914, 341)
(-550, 716)
(-96, 1)
(933, -543)
(-642, 198)
(827, -396)
(965, -360)
(-51, -203)
(331, 699)
(-890, -769)
(704, 453)
(-977, -916)
(-428, -614)
(-344, 735)
(344, -246)
(964, 717)
(422, 124)
(386, -639)
(-922, 487)
(-230, -704)
(-523, -459)
(-564, -378)
(903, 197)
(-15, -574)
(-205, -796)
(-841, 558)
(-452, -110)
(-429, 78)
(-801, -556)
(-572, -348)
(109, -70)
(527, 304)
(-484, -754)
(-260, 412)
(478, 648)
(-35, 589)
(-902, -886)
(85, -805)
(180, -177)
(890, 635)
(-502, 337)
(-938, -726)
(710, -302)
(397, 866)
(-375, 551)
(209, 717)
(-17, 702)
(-488, -568)
(-747, 26)
(43, -897)
(-18, -468)
(-590, -981)
(222, -412)
(-237, 614)
(-776, -238)
(-768, 236)
(185, -412)
(-890, -454)
(134, -348)
(-768, 885)
(260, -163)
(-645, 778)
(-73, 312)
(-531, 890)
(424, 908)
(888, 235)
(110, -121)
(791, -823)
(-984, -257)
(-614, 887)
(198, -108)
(-687, -702)
(-809, 952)
(-951, 319)
(-258, 507)
(139, -908)
(-317, -264)
(-146, 421)
(-714, -271)
(536, 150)
(-283, 846)
(333, 218)
(-671, 319)
(-707, -590)
(434, 483)
(-170, -594)
(926, 546)
(-494, -370)
(-319, 562)
(726, 605)
(-3, -557)
(483, 63)
(-495, -752)
(-403, 887)
(-26, -271)
(-971, -900)
(210, 189)
(802, -387)
(-141, 69)
(821, -820)
(-664, -656)
(449, 117)
(-670, 834)
(-907, 756)
(396, 827)
(-761, -727)
(955, 13)
(383, 606)
(738, -305)
(-843, -511)
(154, 461)
(-467, 270)
(369, 64)
(-517, 171)
(-17, 132)
(703, 911)
(106, -501)
(101, 180)
(362, -535)
(-395, -605)
(-102, -934)
(590, -659)
(-176, 592)
(683, 856)
(668, 984)
(62, -471)
(421, -475)
(-517, -439)
(-462, 263)
(-772, 376)
(849, 990)
(914, 350)
(773, -724)
(679, -861)
(-570, 68)
(656, -562)
(-688, 640)
(-164, 769)
(-979, -679)
(-586, -120)
(222, 363)
(-428, 709)
(483, 539)
(257, -523)
(-64, -373)
(-42, -517)
(-219, 805)
(-221, -586)
(-371, 161)
(-870, 587)
(335, -980)
(286, 430)
(-426, 590)
(-265, -256)
(727, -443)
(751, -215)
(-165, -315)
(-45, 53)
(343, 213)
(764, 846)
(-851, 929)
(559, 63)
(81, 116)
(192, -452)
(347, -687)
(-16, 331)
(-297, -240)
(-208, 544)
(-829, -231)
(-100, 481)
(-56, -180)
(484, 317)
(-176, -836)
(260, -680)
(-21, -76)
(-472, -943)
(-874, 262)
(-716, -957)
(-659, -964)
(328, -425)
(-398, 568)
(378, -940)
(-89, -382)
(-926, 62)
(386, -520)
(449, -498)
(54, 239)
(-26, -35)
(-746, -360)
(593, 920)
(-473, -215)
(-719, 781)
(-328, 921)
(652, -757)
(246, 946)
(852, 53)
(-809, -45)
(-416, -489)
(525, -867)
(467, -644)
(45, 607)
(153, 437)
(872, -502)
(622, -432)
(-695, -670)
(895, 330)
(-37, -783)
(46, -793)
(443, -210)
(851, -578)
(-120, 697)
(639, 125)
(648, -300)
(-971, 131)
(226, -122)
(-920, -639)
(757, -746)
(-909, -690)
(-796, 289)
(827, 414)
(-852, -902)
(214, -987)
(285, 25)
(729, -238)
(-560, 225)
(-365, 818)
(-463, -695)
(978, 876)
(368, 740)
(826, -752)
(-753, 780)
(-365, 556)
(662, 877)
(-205, 331)
(-94, -748)
(-550, 847)
(305, 207)
(483, -172)
(-808, -34)
(-797, 348)
(2, -560)
(729, 186)
(-977, -851)
(293, -816)
(-777, -269)
(796, -264)
(301, 946)
(-194, 444)
(-327, 916)
(905, 187)
(-563, -573)
(-221, -633)
(-473, 582)
(792, 951)
(-731, 823)
(900, 64)
(299, 389)
(725, -658)
(-536, -333)
(-647, 74)
(682, 558)
(-6, 177)
(14, 981)
(54, -470)
(219, -62)
(-683, 833)
(-83, -800)
(-10, 237)
(158, -429)
(168, 292)
(-334, 980)
(-105, 438)
(-667, 156)
(485, -795)
(615, -447)
(981, -428)
(-570, 344)
(736, 533)
(856, 810)
(-34, -203)
(492, -736)
(831, 785)
(-313, -250)
(111, -415)
(4, -799)
(847, 404)
(-718, 487)
(497, -845)
(-578, 834)
(-962, 332)
(663, -541)
(272, 58)
(489, -38)
(-878, 307)
(-426, 6)
(-907, -311)
(190, -893)
(-691, 907)
(358, 997)
(-519, 8)
(-295, -60)
(50, -94)
(443, 642)
(-665, 284)
(-797, 915)
(-15, -32)
(536, -816)
(-693, 123)
(833, -959)
(63, -787)
(122, 607)
(290, -417)
(759, -793)
(316, 704)
(376, 47)
(721, -325)
(-398, 959)
(260, -602)
(-910, 54)
(-54, -990)
(-879, -830)
(399, -420)
(710, -622)
(358, 913)
(-488, -519)
(808, 338)
(-907, 439)
(-450, -225)
(142, -37)
(-721, -884)
(-928, 143)
(189, -71)
(-894, 888)
(-5, -126)
(-549, -777)
(-135, 856)
(-575, -963)
(219, 898)
(513, -261)
(-390, 996)
(267, -542)
(963, -188)
(-348, 939)
(344, 953)
(19, 73)
(129, -196)
(-776, 110)
(947, -606)
(569, -925)
(-915, -362)
(-766, -396)
(210, -580)
(660, -495)
(159, 463)
(-65, -295)
(-631, -297)
(652, -65)
(-975, 970)
(-35, -520)
(459, -822)
(-450, 663)
(460, 943)
(110, 300)
(222, 577)
(-348, -648)
(447, -275)
(-701, -810)
(-229, 597)
(667, 498)
(103, 659)
(-69, -343)
(773, 990)
(-348, -327)
(-599, -977)
(134, 187)
(-663, -639)
(-375, -74)
(-828, -486)
(-935, -954)
(-631, 968)
(193, 287)
(361, -188)
(-154, 573)
(-401, -691)
(68, 761)
(7, -739)
(-769, 613)
(-989, -213)
(-198, 741)
(-64, 219)
(-375, -734)
(-91, -755)
(-398, 255)
(626, 96)
(-460, -398)
(338, 652)
(-422, -49)
(-758, 635)
(-908, -476)
(92, 736)
(269, 242)
(-702, -527)
(-355, 426)
(-969, 853)
(-194, 524)
(-63, -488)
(-796, 820)
(936, -122)
(556, -123)
(-708, 151)
(-343, -407)
(630, 401)
(610, -828)
(921, 906)
(457, 63)
(585, 41)
(-51, 982)
(778, 466)
(-131, 482)
(-244, 131)
(-344, 233)
(701, 727)
(-636, -823)
(-151, 595)
(-981, 990)
(902, -176)
(-737, 966)
(764, 290)
(-123, -704)
(418, 730)
(241, 29)
(-565, 602)
(55, 494)
(-980, 428)
(-205, 896)
(793, 598)
(253, -82)
(539, -775)
(-740, -292)
(80, 498)
(-772, 395)
(97, 227)
(-508, 429)
(240, 789)
(621, 451)
(214, -482)
(-189, -844)
(611, 738)
(-702, -349)
(-730, 94)
(-687, 210)
(-351, 621)
(-475, -28)
(298, -927)
(139, 152)
(907, 431)
(-136, 633)
(579, 231)
(819, 407)
(2, 374)
(109, 302)
(-969, 406)
(278, -356)
(784, 938)
(144, -928)
(851, 796)
(-381, -408)
(-556, 812)
(-955, -855)
(-608, 705)
(-728, 437)
(-212, -541)
(-698, -380)
(-237, -238)
(-385, 484)
(-601, -371)
(-500, -689)
(-894, -830)
(-319, -770)
(909, -411)
(-689, 2)
(-944, 999)
(-975, -470)
(-878, -624)
(-850, -947)
(325, -910)
(385, -998)
(-800, -149)
(-648, 778)
(-76, -414)
(-793, -649)
(-352, -152)
(216, 499)
(-34, -360)
(667, 759)
(318, -793)
(761, -299)
(-445, -657)
(-738, -970)
(165, -30)
(562, -812)
(-284, 401)
(593, -380)
(-24, 550)
(-496, -324)
(-149, -399)
(-568, -745)
(-201, 139)
(810, -293)
(702, -382)
(675, 263)
(-694, -837)
(-802, -673)
(-706, 185)
(286, -685)
(-193, 56)
(509, 427)
(-177, -825)
(-171, 720)
(-856, -838)
(-330, -841)
(994, -367)
(694, 945)
(-803, -971)
(335, 350)
(748, -703)
(616, -475)
(220, 912)
(56, 323)
(-110, -361)
(-411, 23)
(745, -249)
(-663, -959)
(573, -16)
(777, -791)
(266, 424)
(-568, 985)
(117, 722)
(522, -881)
(443, 564)
(214, 682)
(-848, 170)
(55, -845)
(-957, -277)
(-3, -703)
(-460, 119)
(2, -101)
(-650, -817)
(-363, -793)
(81, -400)
(-697, 795)
(272, -808)
(-218, -38)
(449, 912)
(626, 372)
(861, 917)
(608, -445)
(355, 450)
(891, 164)
(-512, 904)
(-94, -588)
(-584, -625)
(2, -2)
(387, 345)
(-141, 15)
(-318, -341)
(-612, 808)
(802, -87)
(-630, 578)
(-672, -452)
(453, -358)
(456, -512)
(-713, 677)
(466, 990)
(-457, 34)
(-419, 536)
(384, 267)
(566, 42)
(520, -619)
(220, -555)
(434, 981)
(-548, -172)
(556, -477)
(41, 605)
(-756, 139)
(362, 62)
(-756, -839)
(381, 511)
(997, -627)
(35, -310)
(-372, -712)
(751, 696)
(-260, 285)
(-686, -328)
(247, -691)
(529, -233)
(390, 54)
(234, -528)
(-189, -16)
(-941, -663)
(100, 405)
(69, -734)
(591, -105)
(-103, -847)
(-669, -157)
(-671, 420)
(-859, 570)
(-581, -811)
(487, -407)
(-837, -717)
(-560, -56)
(523, -986)
(476, 128)
(164, -179)
(64, 323)
(647, -793)
(20, -280)
(-965, -860)
(-506, -499)
(-163, 121)
(-905, 926)
(110, 434)
(144, 207)
(-918, -225)
(339, -586)
(-807, 394)
(229, -454)
(-349, -829)
(777, 48)
(-303, 632)
(-932, 585)
(658, -181)
(718, -348)
(-441, -871)
(-85, 764)
(571, 764)
(-818, 355)
(-92, 285)
(937, 290)
(904, 898)
(-300, -56)
(962, 571)
(-575, 166)
(817, 854)
(833, 126)
(-867, -642)
(846, 46)
(-160, -735)
(287, 124)
(-192, 930)
(839, 554)
(463, 678)
(-61, -481)
(796, 243)
(751, -759)
(804, 915)
(-340, 742)
(-94, -536)
(-175, -151)
(89, 164)
(263, 143)
(638, 814)
(-372, -956)
(178, 599)
(440, -948)
(463, -220)
(826, -735)
(842, -192)
(-968, 723)
(668, -790)
(920, 887)
(-958, -177)
(490, -389)
(-759, -651)
(19, -671)
(919, 39)
(-123, -133)
(776, -657)
(276, -711)
(-269, 818)
(255, 475)
(-126, 256)
(-926, 767)
(-542, -949)
(-178, 946)
(-988, 135)
(570, 34)
(310, -511)
(638, -11)
(361, 171)
(697, -776)
(848, 113)
(-698, 57)
(-471, -520)
(-779, 698)
(-32, 340)
(421, -805)
(-294, 555)
(966, 852)
(449, -639)
(230, 104)
(-814, -69)
(794, 535)
(316, 378)
(218, 825)
(-260, -917)
(-546, -264)
(725, -939)
(-904, -28)
(-176, -881)
(-107, 707)
(-392, 986)
(-23, -91)
(-908, -704)
(137, 182)
(799, -648)
(107, -194)
(-806, -108)
(-660, -133)
(873, 782)
(-992, 972)
(333, 487)
(100, 849)
(414, -538)
(-630, -613)
(-439, -817)
(650, 99)
(958, 450)
(-438, 844)
(-717, 802)
(-977, -264)
(-690, -597)
(-896, 617)
(961, 607)
(-213, 201)
(-510, 547)
(943, 65)
(-525, 577)
(463, -978)
(-985, -855)
(905, -903)
(133, -218)
(-785, -675)
(749, -714)
(-842, -107)
(796, 895)
(-78, 755)
(54, 259)
(-961, -185)
(106, -623)
(-767, -28)
(-544, -697)
(-890, -88)
(-720, 377)
(700, 391)
(-433, -955)
(776, -71)
(-544, 886)
(-397, -674)
(-525, 385)
(329, -754)
(-930, -812)
(548, -808)
(343, 133)
(768, -347)
(224, 132)
(468, -45)
(430, -808)
(-760, 372)
(-455, -715)
(98, 464)
(270, -441)
(463, 251)
(-505, -510)
(-446, 853)
(-768, 947)
(972, 532)
(610, -126)
(90, 660)
(-808, 317)
(-446, 119)
(-347, -155)
(664, -163)
(-472, 98)
(-295, -252)
(-851, -888)
(385, 319)
(191, -606)
(477, -17)
(284, -726)
(465, 295)
(54, 968)
(558, 445)
(-358, -982)
(-233, -126)
(276, -724)
(936, 191)
(756, -550)
(554, -713)
(911, -629)
(10, -337)
(-49, 624)
(-465, -701)
(-517, 929)
(-522, -894)
(456, 778)
(-177, -4)
(751, 213)
(-126, 885)
(-738, 346)
(-115, 607)
(-601, -740)
(-902, -396)
(-306, -744)
(109, -471)
(-126, 62)
(-211, 452)
(-805, 582)
(76, 212)
(91, 57)
(-109, 672)
(268, 62)
(133, -922)
(248, -301)
(-728, -409)
(-917, -460)
(-607, 128)
(455, -600)
(-263, -895)
(699, 866)
(728, -584)
(-568, -355)
(295, -959)
(405, -714)
(-107, -971)
(973, 550)
(28, 312)
(-876, -128)
(354, 766)
(-577, -333)
(-591, -724)
(-609, -974)
(-59, 156)
(-110, -682)
(-566, -787)
(855, -412)
(-89, 0)
(-591, -748)
(401, -663)
(790, 610)
(-461, -922)
(-197, 906)
(706, 249)
(-398, -689)
(-173, 207)
(-556, 68)
(494, -740)
(-206, -736)
(437, 303)
(-336, -773)
(-478, -519)
(-634, -644)
(447, -396)
(27, -605)
(-913, -892)
(-859, 550)
(40, -258)
(-806, -298)
(367, -195)
(-19, -2)
(708, 796)
(607, -465)
(29, -394)
(368, 545)
(100, 23)
(718, 533)
(456, 254)
(-661, 146)
(94, -602)
(-9, 199)
(439, -627)
(236, 260)
(-800, -341)
(-595, -549)
(695, 413)
(-737, 741)
(900, 995)
(-326, 867)
(-943, -242)
(-687, -727)
(23, -938)
(932, 943)
(682, 928)
(54, -114)
(-241, -533)
(-920, 130)
(-858, 280)
(-267, -405)
(412, 416)
(-447, 954)
(740, -876)
(699, 696)
(-515, -344)
(-288, -997)
(903, -332)
(-900, 763)
(-778, 399)
(-409, 67)
(4, 714)
(-258, 880)
(181, -614)
(-769, -779)
(472, -502)
(-422, -847)
(-42, 750)
(-669, 154)
(-470, 620)
(-182, -959)
(655, -158)
(429, -496)
(418, -560)
(-877, 530)
(-801, -301)
(346, -483)
(-543, -109)
(859, 717)
(-889, -710)
(132, 804)
(794, -903)
(-100, 814)
(821, -760)
(-783, -512)
(-804, -279)
(950, -866)
(142, -845)
(-988, -472)
(-272, -544)
(848, 80)
(997, -743)
(681, -482)
(-328, -428)
(-137, -307)
(998, -551)
(-693, -265)
(552, 933)
(-584, 781)
(992, -492)
(-813, -259)
(590, 397)
(247, -816)
(154, 551)
(-533, -687)
(471, -981)
(-535, -800)
(752, 449)
(-132, 7)
(-250, -38)
(-513, 723)
(-835, 338)
(703, -874)
(-234, 535)
(327, -877)
(271, -82)
(-72, 401)
(-599, -725)
(-782, -584)
(802, -333)
(455, 150)
(546, -520)
(37, 749)
(-243, 671)
(-561, 234)
(626, -886)
(-483, -243)
(493, -790)
(-222, -429)
(26, -512)
(-280, -185)
(-419, -233)
(555, 511)
(777, -348)
(745, -262)
(34, 640)
(-369, 868)
(-644, -120)
(150, -47)
(-985, 799)
